rpm,cht_c,egt_c,oil_press_bar,oil_temp_c,fuel_flow_lph,vibration_g,battery_v,injection_deg,cht_residual,egt_residual,oil_pressure_residual,vibration_residual,degradation,fault,rul
4937.663,105.184,768.132,3.664,85.318,10.604,0.2196,14.337,32.599,8.073,130.145,0.619,0.1546,75.621,injector_abnormality,228.91
4838.826,120.761,646.199,4.044,97.724,15.071,0.3608,13.936,21.739,23.136,17.068,1.247,0.2879,88.813,abnormal_vibration,179.75
5148.085,96.759,714.247,2.771,93.321,16.363,0.1302,14.207,20.906,-14.527,26.865,-0.799,0.0584,36.11,healthy,370.01
4800.839,96.857,673.56,3.94,104.597,15.279,0.0865,14.208,23.983,0.544,50.852,1.238,0.0106,29.963,healthy,395.72
5234.578,104.842,621.524,3.19,103.909,15.615,0.4192,14.132,17.821,-9.156,-79.931,-0.597,0.3404,84.021,combustion_instability,196.77
5233.442,140.311,692.084,2.799,95.141,15.386,0.0734,14.123,23.156,26.587,-8.708,-0.984,-0.0053,46.513,sensor_drift,330.28
4821.321,119.657,749.577,4.006,104.016,10.447,0.1843,13.954,31.864,24.657,129.577,1.253,0.11,100.0,injector_abnormality,142.83
5054.804,109.659,688.849,3.684,98.018,17.706,0.1236,13.945,20.173,0.76,15.572,0.347,0.0592,16.261,healthy,452.48
4688.501,101.046,626.092,2.618,92.284,20.597,0.2284,14.16,22.495,3.909,6.092,0.118,0.1434,33.131,combustion_instability,372.36
4873.124,97.105,766.987,3.809,87.006,9.065,0.1477,13.941,30.454,2.105,143.695,0.926,0.0776,77.535,injector_abnormality,216.35
5212.345,109.455,700.649,3.769,91.774,14.461,0.1463,13.884,24.833,-2.499,5.505,0.038,0.0693,12.6,healthy,466.7
5017.126,127.36,658.39,0.862,115.372,14.318,0.2523,14.041,24.558,23.357,-1.33,-2.381,0.1909,87.649,lubrication_issue,188.23
5037.61,149.671,804.413,3.034,121.851,19.754,0.1023,13.917,22.765,39.413,130.135,-0.26,0.0392,84.406,coking_degradation,205.25
5014.115,106.111,797.532,3.265,85.426,11.533,0.2283,14.039,17.528,5.013,143.926,0.029,0.1672,66.741,injector_abnormality,268.9
4974.925,95.477,760.466,2.731,102.389,11.717,0.1775,13.897,14.139,-4.236,113.546,-0.406,0.1155,70.403,injector_abnormality,251.19
5158.14,110.47,751.387,3.55,102.296,15.083,0.2433,13.904,29.77,0.061,64.755,-0.046,0.1707,54.704,injection_timing_issue,296.43
5111.135,162.233,803.398,3.369,123.304,17.845,0.1664,14.091,23.437,50.942,119.705,-0.109,0.0975,97.489,coking_degradation,155.63
5108.331,151.026,789.396,3.13,121.504,17.478,0.1794,14.22,20.441,40.214,106.94,-0.341,0.1107,88.881,overheating,184.34
4866.425,115.207,837.076,3.699,90.474,20.914,0.3161,13.988,21.495,10.636,191.291,0.833,0.2454,100.0,combustion_instability,160.29
4944.368,115.231,799.347,3.642,88.005,16.658,0.224,14.091,12.117,11.798,148.045,0.581,0.1595,87.566,injection_timing_issue,184.89
5125.393,138.3,765.206,3.711,113.028,17.851,0.1097,13.868,20.883,26.432,78.932,0.198,0.0396,60.041,overheating,299.65
5379.356,100.061,590.607,2.528,87.164,18.236,0.338,14.285,20.893,-22.349,-129.393,-1.62,0.2476,100.0,combustion_instability,138.86
4481.52,100.583,551.304,4.111,96.224,14.617,0.2232,14.078,20.249,5.583,-68.696,1.611,0.1217,73.146,misfire,233.49
5129.983,113.481,633.566,1.847,113.91,16.768,0.2855,13.967,20.984,2.514,-51.366,-1.678,0.2151,73.771,lubrication_issue,250.97
5068.94,119.284,740.527,3.667,89.141,9.907,0.1447,13.878,12.567,17.619,80.305,0.295,0.0792,53.464,injector_abnormality,312.14
4754.8,115.68,768.263,3.344,94.777,12.153,0.1831,14.086,13.252,20.68,148.263,0.757,0.1035,96.678,injector_abnormality,148.82
5169.786,166.499,694.717,3.133,89.06,14.776,0.0744,14.039,20.301,55.932,6.603,-0.491,0.0008,66.762,sensor_drift,260.88
4838.942,118.23,816.237,2.98,96.557,10.665,0.2255,13.919,12.751,23.23,195.898,0.183,0.1527,100.0,injector_abnormality,145.75
5176.517,121.634,716.584,3.203,93.936,14.489,0.1028,14.147,23.306,11.084,27.832,-0.439,0.0286,25.258,healthy,425.89
4441.052,110.891,548.209,4.105,88.037,16.356,0.3183,14.256,20.054,15.891,-71.791,1.605,0.2136,92.859,misfire,168.96
4844.496,121.465,818.863,3.837,103.895,10.379,0.2162,14.144,30.098,26.465,198.096,1.026,0.1438,100.0,injector_abnormality,152.8
5045.403,124.532,711.601,2.976,89.442,16.307,0.0554,14.28,22.392,17.409,42.815,-0.337,-0.0082,30.452,healthy,394.64
5022.052,112.437,623.264,2.993,93.413,14.892,0.0955,14.029,20.978,7.663,-38.489,-0.262,0.0337,23.499,healthy,416.84
4823.713,118.635,679.487,3.123,88.991,17.155,0.1619,11.994,22.925,19.532,48.91,0.363,0.0878,50.479,battery_alternator_health,313.89
4776.919,122.688,744.218,2.695,97.937,16.202,0.3663,14.062,22.436,26.41,123.969,0.053,0.2884,100.0,abnormal_vibration,151.99
4899.506,171.721,675.153,3.31,103.354,17.135,0.0875,14.165,23.945,69.606,30.972,0.362,0.0195,91.583,sensor_drift,186.7
5249.646,169.2,685.716,3.23,98.309,16.083,0.0671,13.91,23.999,54.132,-19.386,-0.594,-0.0129,73.128,sensor_drift,247.03
5166.465,170.222,640.682,2.982,90.231,17.592,0.0643,13.889,23.586,56.971,-52.466,-0.634,-0.009,83.26,sensor_drift,203.65
5025.242,144.713,750.835,3.57,133.88,15.887,0.1973,13.841,23.883,38.816,86.518,0.307,0.1352,80.115,overheating,231.51
5111.718,150.092,673.355,4.138,97.205,15.58,0.0859,14.124,21.55,41.043,-5.916,0.658,0.0169,51.943,sensor_drift,311.42
5079.531,118.135,626.328,3.027,90.847,14.966,0.2963,14.388,23.475,10.988,-45.919,-0.371,0.2299,59.79,abnormal_vibration,301.04
4472.957,114.998,587.175,3.217,92.15,17.074,0.2853,13.98,21.939,19.998,-32.825,0.717,0.1831,62.352,misfire,281.51
4836.621,168.502,647.857,3.714,99.23,14.496,0.1009,14.246,21.546,71.542,20.274,0.922,0.0278,89.634,sensor_drift,200.28
5176.731,100.455,728.343,3.641,103.255,16.5,0.4628,13.938,22.289,-12.114,35.533,-0.001,0.3887,78.15,abnormal_vibration,236.24
4665.51,111.455,578.032,3.357,88.674,14.863,0.3206,13.915,20.188,16.455,-41.968,0.857,0.2339,73.369,misfire,232.0
5029.229,140.084,653.833,1.848,137.24,15.053,0.1437,14.272,22.707,34.862,-9.534,-1.425,0.0814,70.987,lubrication_issue,260.92
4921.983,160.976,813.097,2.599,112.851,17.597,0.1066,13.954,23.857,57.5,163.946,-0.406,0.0404,100.0,coking_degradation,145.77
4569.109,103.794,583.477,2.995,103.159,15.886,0.3506,14.395,23.307,8.794,-36.523,0.495,0.2561,70.768,misfire,248.51
5157.747,137.422,691.481,1.326,136.692,16.638,0.2928,14.131,21.803,25.474,1.809,-2.268,0.2202,96.909,lubrication_issue,171.67
4454.786,106.702,545.284,3.439,96.753,18.265,0.1869,14.084,20.169,11.702,-74.716,0.939,0.0833,59.357,misfire,282.85
5021.532,116.431,747.776,3.423,96.681,9.045,0.2022,14.361,13.399,17.526,97.811,0.17,0.1405,71.798,injector_abnormality,258.03
5121.864,118.585,812.018,3.076,86.658,11.445,0.1276,13.842,32.689,13.266,139.193,-0.428,0.0578,77.896,injector_abnormality,226.82
5126.027,117.387,620.72,2.597,103.339,16.296,0.0735,12.307,21.837,7.05,-62.556,-0.918,0.0034,48.618,battery_alternator_health,333.19
5112.075,117.802,813.763,4.172,86.237,10.633,0.1482,14.328,13.165,13.686,144.324,0.692,0.0793,74.907,injector_abnormality,227.31
5112.75,139.886,667.821,2.008,126.513,17.119,0.296,14.112,21.897,29.257,-14.711,-1.474,0.227,88.436,lubrication_issue,183.03
5002.188,168.019,708.548,3.69,98.099,15.461,0.0795,13.986,21.112,63.47,49.231,0.485,0.0193,89.142,sensor_drift,177.65
4813.596,168.51,657.748,3.268,93.63,15.662,0.1061,14.241,23.765,71.305,31.978,0.534,0.0311,97.804,sensor_drift,170.89
5305.709,109.271,675.685,4.007,88.663,20.611,0.3325,14.311,20.29,-12.568,-44.315,0.043,0.248,65.521,combustion_instability,265.02
5016.341,139.736,763.264,4.16,115.307,16.165,0.116,14.104,20.985,33.918,99.993,0.92,0.0547,78.211,overheating,239.37
4422.336,118.36,735.062,4.055,99.338,14.376,0.3942,14.098,25.278,23.36,115.062,1.555,0.288,100.0,combustion_instability,159.3
4967.762,115.627,656.819,2.814,91.323,15.84,0.1072,13.049,22.606,12.077,2.942,-0.305,0.0446,29.989,battery_alternator_health,397.02
4715.268,114.717,756.956,2.929,85.605,11.543,0.2448,14.027,28.492,19.717,136.956,0.429,0.1621,83.932,injector_abnormality,217.79
4527.702,127.492,618.459,3.864,94.005,15.917,0.297,14.001,22.675,32.492,-1.541,1.364,0.1992,84.533,misfire,193.64
5009.757,122.363,655.598,2.993,95.592,17.745,0.1014,14.26,20.916,15.228,-9.648,-0.232,0.0406,23.073,healthy,407.08
4800.635,115.391,659.926,2.196,139.367,15.72,0.187,14.085,20.108,18.646,36.373,-0.506,0.1111,52.609,lubrication_issue,313.45
5191.698,167.311,754.823,3.924,119.365,16.519,0.1317,13.977,21.374,54.124,59.279,0.245,0.0563,83.418,overheating,220.04
5104.436,102.179,635.838,3.436,96.045,14.373,0.1492,14.348,22.307,-5.371,-39.706,-0.025,0.0809,24.82,healthy,401.65
4983.748,136.826,769.892,3.88,118.677,15.765,0.1121,14.09,24.497,32.711,113.286,0.721,0.0508,85.271,overheating,208.12
4872.129,120.197,782.465,3.468,88.829,10.519,0.2255,14.006,31.863,25.197,156.443,0.587,0.1552,95.172,injector_abnormality,176.79
5173.46,143.477,646.665,1.708,124.397,17.429,0.2899,14.05,20.991,30.11,-47.415,-1.926,0.216,100.0,lubrication_issue,141.8
5027.777,101.385,641.051,2.821,90.807,14.695,0.1298,12.814,22.175,-3.421,-21.34,-0.449,0.0676,37.05,battery_alternator_health,375.22
4937.983,117.544,722.22,2.706,94.52,20.913,0.1632,13.809,28.275,10.112,63.558,-0.339,0.0982,58.359,injection_timing_issue,292.47
5270.027,111.546,719.898,3.34,98.904,17.67,0.3021,13.85,20.059,-5.925,7.953,-0.535,0.2205,49.194,combustion_instability,325.73
5031.092,107.191,705.637,4.158,94.388,17.585,0.1678,13.152,23.311,-0.638,36.869,0.88,0.1053,44.727,battery_alternator_health,330.06
5264.925,114.352,655.395,3.885,89.62,17.553,0.1054,12.086,21.187,-2.798,-55.398,0.023,0.0242,38.696,battery_alternator_health,367.37
5122.971,110.471,650.125,2.834,91.648,14.151,0.3728,13.959,23.18,2.401,-28.311,-0.673,0.303,62.59,abnormal_vibration,291.07
5094.491,151.293,688.754,3.564,93.162,14.5,0.1207,14.373,22.945,44.013,14.746,0.128,0.0531,57.053,sensor_drift,287.03
4920.174,149.548,639.059,3.473,88.922,15.515,0.0644,13.801,21.594,48.226,-5.602,0.472,-0.002,54.058,sensor_drift,311.24
4950.265,163.14,771.268,2.64,116.718,19.742,0.1827,14.212,20.214,56.387,112.736,-0.436,0.1187,100.0,coking_degradation,137.76
5036.633,150.353,650.637,3.147,86.791,14.901,0.0699,13.993,23.774,44.986,-13.759,-0.144,0.0069,55.063,sensor_drift,302.52
4819.958,120.583,805.496,3.363,95.93,9.133,0.1641,13.97,12.674,25.583,185.496,0.613,0.0897,100.0,injector_abnormality,156.31
5265.357,112.465,797.531,2.679,88.923,18.436,0.1436,13.976,17.115,-5.585,84.895,-1.185,0.0624,66.254,injection_timing_issue,269.76
4677.414,107.468,669.501,4.078,86.015,15.724,0.4041,14.218,20.65,12.468,49.501,1.578,0.3182,95.99,abnormal_vibration,166.85
4826.608,112.394,733.409,3.645,100.498,10.159,0.2253,13.91,12.847,17.394,113.409,0.879,0.1514,82.421,injector_abnormality,225.08
5125.174,156.988,671.159,2.666,94.827,14.338,0.1358,14.187,20.302,48.643,-8.049,-0.847,0.0657,72.866,sensor_drift,233.25
4869.209,161.767,811.737,4.069,117.359,18.184,0.1685,14.195,22.761,59.815,170.911,1.196,0.098,100.0,coking_degradation,143.8
4807.29,120.82,665.286,2.907,101.548,16.848,0.4027,14.013,20.194,22.68,38.278,0.189,0.3273,89.596,abnormal_vibration,193.43
4443.282,116.864,562.276,4.036,101.407,17.019,0.3412,14.152,23.793,21.864,-57.724,1.536,0.2366,88.746,misfire,201.71
5027.666,101.206,668.293,3.309,93.763,16.787,0.0819,13.98,24.051,-5.688,1.739,0.04,0.0197,8.138,healthy,459.97
4508.834,126.039,582.231,2.974,101.043,18.73,0.1809,13.871,22.007,31.039,-37.769,0.474,0.0816,63.89,misfire,264.4
5239.248,148.805,761.508,2.75,121.103,15.514,0.1103,14.242,23.356,34.721,59.415,-1.049,0.0311,77.981,overheating,231.54
5070.961,114.4,702.128,3.919,91.518,17.9,0.0792,11.916,20.497,4.662,25.556,0.542,0.0135,36.781,battery_alternator_health,368.61
5211.686,136.826,731.37,3.869,118.028,18.877,0.1713,13.914,24.438,20.482,27.513,0.14,0.0944,51.385,coking_degradation,314.28
4586.313,129.75,612.407,3.892,90.603,15.069,0.2554,13.859,23.862,34.75,-7.593,1.392,0.1623,87.365,misfire,184.85
5137.8,122.114,739.818,4.059,100.265,10.736,0.157,14.151,32.47,16.866,65.541,0.515,0.086,56.792,injector_abnormality,298.49
5238.581,107.791,746.407,3.401,101.247,17.225,0.2373,13.969,28.025,-7.977,41.013,-0.396,0.1582,47.359,injection_timing_issue,345.94
4670.524,117.725,603.384,3.063,101.182,16.211,0.279,13.835,21.622,22.725,-16.616,0.563,0.1926,63.677,misfire,267.16
5432.586,105.145,703.695,3.359,87.058,17.828,0.3252,14.03,21.327,-18.986,-16.305,-0.841,0.2306,71.618,abnormal_vibration,241.53
4681.928,126.414,578.455,3.251,85.546,17.763,0.3989,14.078,21.808,31.414,-41.545,0.751,0.3134,97.344,misfire,165.97
4827.209,140.674,703.454,3.102,95.389,16.092,0.145,13.801,20.274,42.493,74.372,0.334,0.0712,82.049,sensor_drift,225.84
4886.198,119.217,734.919,3.163,91.294,10.075,0.2315,14.075,16.354,24.217,107.253,0.247,0.1624,89.445,injector_abnormality,179.91
4979.351,106.465,744.793,3.46,104.887,16.733,0.2138,13.901,32.312,1.558,87.044,0.312,0.1521,60.654,injection_timing_issue,286.21
5020.101,107.746,812.055,2.977,102.506,12.315,0.1541,14.154,32.794,5.627,155.808,-0.273,0.0925,69.595,injector_abnormality,259.24
5048.231,108.597,656.195,4.083,90.183,14.74,0.1198,12.387,21.253,2.928,-9.967,0.763,0.0559,31.331,battery_alternator_health,379.54
4830.911,109.347,799.599,4.116,94.667,15.52,0.3827,13.97,22.243,11.591,170.996,1.339,0.3092,100.0,combustion_instability,143.23
4992.016,123.897,651.45,2.738,90.539,14.337,0.1053,14.16,23.038,20.88,-3.786,-0.442,0.0447,29.463,healthy,405.25
5270.97,97.891,774.933,3.768,100.585,17.276,0.1583,14.385,13.246,-19.224,63.606,-0.109,0.0766,51.518,injection_timing_issue,314.18
5242.153,112.144,633.032,2.977,85.179,16.634,0.0682,12.606,23.837,-3.176,-71.824,-0.828,-0.0112,42.629,battery_alternator_health,358.57
4818.409,131.057,806.572,2.819,110.518,17.297,0.194,14.377,22.603,32.024,176.664,0.073,0.1195,96.908,coking_degradation,157.57
5107.467,113.039,751.207,3.427,98.862,11.91,0.1824,14.371,30.04,7.83,80.042,-0.041,0.1138,59.507,injector_abnormality,284.46
5028.111,104.789,631.752,2.554,95.321,16.142,0.2587,14.38,20.643,-1.477,-33.593,-0.716,0.1965,60.605,combustion_instability,288.07
4994.629,138.637,684.978,0.963,112.693,15.629,0.2332,14.377,24.123,34.223,26.686,-2.223,0.1728,95.304,lubrication_issue,165.36
4618.256,117.8,605.972,3.044,101.616,14.38,0.2648,14.394,23.422,22.8,-14.028,0.544,0.1743,69.618,misfire,264.74
4402.188,131.875,617.797,3.339,96.002,16.318,0.3391,14.22,23.65,36.875,-2.203,0.839,0.2312,88.829,misfire,185.31
5215.456,121.329,645.317,2.96,88.61,16.578,0.1781,11.501,20.096,7.133,-54.621,-0.779,0.1008,50.06,battery_alternator_health,314.22
4940.335,107.945,634.763,3.105,99.805,19.892,0.2959,13.931,22.978,1.44,-22.281,0.054,0.2311,56.016,combustion_instability,314.11
5065.588,98.947,748.855,4.179,90.762,15.933,0.1728,14.124,13.589,-8.61,77.183,0.815,0.1076,67.156,injection_timing_issue,258.4
4946.104,108.73,577.309,2.99,93.261,18.239,0.2915,14.221,26.658,3.647,-77.469,-0.075,0.2272,60.395,combustion_instability,287.78
5123.97,127.486,714.293,2.13,123.773,16.857,0.1684,14.244,23.253,16.671,30.266,-1.38,0.0985,59.748,lubrication_issue,286.85
5252.604,124.345,677.196,2.788,92.615,14.555,0.0801,14.096,20.316,10.686,-25.383,-1.043,-0.0001,28.303,healthy,398.98
5347.75,114.829,729.904,3.367,98.451,15.527,0.4795,14.074,24.597,-3.609,9.904,-0.702,0.3917,71.277,abnormal_vibration,243.96
5187.543,100.471,779.352,3.706,85.119,18.155,0.1289,14.193,15.931,-14.186,81.285,0.037,0.0539,50.153,injection_timing_issue,332.3
5173.381,99.986,719.097,2.747,95.795,16.663,0.1515,11.917,20.48,-12.612,26.563,-0.886,0.0776,57.135,battery_alternator_health,299.01
4651.805,115.118,801.674,3.055,99.547,20.531,0.4286,13.911,27.298,19.515,181.674,0.555,0.3408,100.0,combustion_instability,157.88
5072.566,95.351,763.468,4.176,91.678,19.594,0.2079,14.134,32.107,-16.146,83.218,0.794,0.1421,73.703,injection_timing_issue,244.53
5137.261,121.458,672.352,2.883,86.502,17.358,0.1014,14.371,22.114,9.61,-15.071,-0.661,0.0304,23.831,healthy,412.96
4962.704,143.436,715.465,1.476,120.283,14.522,0.1561,13.839,23.587,41.406,65.134,-1.631,0.0931,89.605,lubrication_issue,199.42
5065.141,155.601,715.969,3.416,95.967,17.804,0.1253,13.885,24.91,46.192,40.636,0.053,0.06,71.685,sensor_drift,255.72
5057.769,102.721,764.549,3.98,94.425,11.849,0.2053,14.276,33.791,-0.439,102.453,0.636,0.1407,61.376,injector_abnormality,292.26
4905.617,99.117,645.552,3.058,85.155,16.988,0.0676,14.028,23.518,-3.096,0.565,0.094,0.0,3.895,healthy,486.37
5215.718,132.341,616.335,3.989,99.943,14.128,0.3223,14.325,20.443,20.584,-78.751,0.25,0.2451,78.753,abnormal_vibration,233.33
4955.788,145.318,717.45,3.657,85.037,14.645,0.129,14.137,21.107,43.442,68.119,0.568,0.0655,86.264,sensor_drift,194.21
4657.43,102.753,647.951,3.321,87.579,15.938,0.2096,14.024,22.875,7.753,27.951,0.821,0.1222,57.02,abnormal_vibration,293.49
5068.868,117.026,645.813,4.086,86.849,14.19,0.4411,14.289,20.32,11.082,-22.962,0.714,0.3756,86.953,abnormal_vibration,207.38
4948.607,154.727,774.123,3.254,123.672,14.365,0.1692,14.272,22.26,53.418,126.643,0.182,0.1051,98.03,overheating,150.19
4985.09,101.285,646.698,4.092,97.961,16.437,0.0671,14.237,20.817,-3.555,-11.492,0.93,0.0059,18.195,healthy,432.7
4825.631,164.066,691.081,3.613,92.433,17.387,0.0667,14.207,23.014,64.654,59.694,0.849,-0.0073,94.186,sensor_drift,184.2
4904.895,95.048,622.583,3.613,92.301,15.6,0.1615,12.794,20.942,-5.748,-19.497,0.651,0.0939,41.107,battery_alternator_health,353.95
4833.909,116.962,673.625,0.987,144.772,14.268,0.1693,14.093,22.017,20.338,46.986,-1.798,0.096,68.727,lubrication_issue,251.65
4687.446,101.219,616.681,3.24,91.792,14.818,0.2728,13.971,21.934,6.219,-3.319,0.74,0.1878,53.972,misfire,321.13
4870.333,105.947,735.507,4.067,102.737,10.875,0.1816,14.148,14.163,10.947,109.097,1.191,0.1113,84.984,injector_abnormality,208.36
4791.621,130.979,725.596,3.007,101.321,17.958,0.4896,14.142,22.415,32.356,99.189,0.328,0.4129,100.0,abnormal_vibration,147.65
5255.932,99.51,673.028,3.771,88.671,15.71,0.1296,11.511,21.345,-15.437,-32.46,-0.069,0.0491,42.791,battery_alternator_health,358.31
5245.004,141.685,732.593,3.285,121.192,19.936,0.1238,14.27,21.401,22.949,20.621,-0.528,0.0442,53.007,coking_degradation,318.45
4930.35,140.283,800.782,3.987,122.731,18.77,0.1614,13.832,23.249,35.299,147.778,0.962,0.0958,98.757,coking_degradation,166.64
4592.122,122.179,573.956,2.693,87.218,13.078,0.3257,14.321,23.263,27.179,-46.044,0.193,0.2331,72.522,combustion_instability,237.22
4550.584,118.685,690.798,3.149,104.641,19.42,0.3709,14.363,22.834,23.685,70.798,0.649,0.2749,93.814,combustion_instability,176.22
5160.666,158.692,703.086,3.331,99.145,17.641,0.1078,14.15,22.827,45.624,10.884,-0.27,0.0349,54.048,sensor_drift,295.99
4689.825,121.801,612.994,4.179,89.053,14.447,0.1909,13.863,22.234,26.801,-7.006,1.679,0.1061,67.469,misfire,277.01
4543.924,106.068,603.785,2.577,97.444,14.243,0.2532,14.35,22.563,11.068,-16.215,0.077,0.1567,48.008,misfire,333.01
5034.844,99.257,742.912,4.158,94.132,20.387,0.1479,13.946,15.588,-11.524,67.865,0.87,0.0851,53.14,injection_timing_issue,326.13
5237.738,122.936,669.513,2.858,95.419,15.52,0.1538,12.241,22.37,8.907,-32.319,-0.936,0.0748,54.042,battery_alternator_health,309.38
4963.928,139.461,732.092,2.999,107.956,17.437,0.1137,13.899,23.591,34.467,75.711,-0.11,0.0508,63.161,coking_degradation,281.7
5030.346,107.44,769.171,3.822,94.493,15.155,0.138,14.181,27.159,2.071,105.398,0.546,0.0756,57.116,injection_timing_issue,293.48
4697.16,104.48,594.404,3.769,103.305,15.343,0.3953,14.353,20.672,9.48,-25.596,1.269,0.3111,82.88,misfire,196.11
5220.766,164.469,672.373,3.079,91.303,16.834,0.121,13.889,22.299,49.805,-29.032,-0.673,0.0434,73.015,sensor_drift,233.74
5146.585,118.239,756.514,2.75,88.798,11.168,0.1671,13.818,31.416,12.207,79.793,-0.816,0.0953,65.093,injector_abnormality,284.84
4915.361,118.249,784.233,3.554,94.079,12.066,0.2279,14.128,31.689,20.569,147.336,0.566,0.1611,91.562,injector_abnormality,167.01
5357.621,124.206,660.789,2.784,88.858,19.738,0.4222,14.358,28.855,1.164,-59.211,-1.31,0.3336,86.227,combustion_instability,185.68
4363.276,124.443,585.199,2.889,101.166,18.01,0.257,14.15,18.976,29.443,-34.801,0.389,0.1461,68.705,combustion_instability,244.92
4944.485,160.336,818.71,3.633,125.33,16.723,0.1731,13.895,24.491,56.833,167.256,0.572,0.1087,100.0,overheating,143.08
4904.146,110.795,681.934,3.909,93.355,14.54,0.1312,12.859,20.785,11.088,42.107,0.949,0.0636,54.697,battery_alternator_health,308.83
5095.287,120.448,690.015,1.38,140.2,17.211,0.1757,14.174,20.366,10.426,10.441,-2.059,0.1081,62.401,lubrication_issue,283.32
4904.232,119.849,834.042,2.596,90.368,18.921,0.2576,14.133,17.691,15.758,185.437,-0.365,0.1899,100.0,combustion_instability,162.85
5091.468,115.041,695.053,3.71,88.34,16.491,0.1544,12.431,24.598,5.891,17.606,0.282,0.087,42.987,battery_alternator_health,348.26
5128.801,105.65,684.7,2.575,104.672,16.71,0.09,14.252,24.829,-5.212,0.096,-0.947,0.0197,18.658,healthy,432.61
5218.273,126.141,625.517,4.093,100.072,17.429,0.2221,14.291,24.911,10.981,-76.63,0.347,0.1447,61.866,abnormal_vibration,278.09
5195.369,154.019,766.947,2.865,118.495,16.313,0.1214,14.352,23.55,40.891,71.155,-0.823,0.0458,87.504,overheating,191.7
5237.592,109.588,629.195,3.017,94.991,14.001,0.1102,12.17,23.77,-2.916,-69.573,-0.777,0.0312,41.508,battery_alternator_health,343.93
4611.61,98.621,712.247,3.528,92.805,18.034,0.3271,14.158,20.288,3.621,92.247,1.028,0.236,83.327,combustion_instability,204.52
5250.707,142.721,800.087,4.116,105.598,19.121,0.1794,14.047,22.12,24.572,88.718,0.29,0.0993,78.361,coking_degradation,232.93
4905.131,124.682,615.233,3.252,92.291,14.752,0.3598,14.062,28.475,24.725,-25.195,0.289,0.2922,75.67,combustion_instability,238.54
4871.957,120.88,692.747,1.683,114.762,14.824,0.1639,14.343,22.873,22.178,58.147,-1.196,0.0936,67.501,lubrication_issue,267.38
5053.534,108.881,675.432,3.846,102.918,15.799,0.131,14.191,21.608,1.941,6.198,0.512,0.0667,17.908,healthy,436.59
5032.698,136.216,754.545,2.615,119.278,14.138,0.1805,14.051,22.068,31.77,92.383,-0.667,0.1179,78.302,overheating,225.32
4356.376,104.036,642.219,3.269,98.84,18.168,0.3507,14.024,20.177,9.036,22.219,0.769,0.2392,58.576,combustion_instability,283.33
4721.318,127.021,598.462,3.199,90.596,16.78,0.261,14.289,22.526,32.021,-21.538,0.696,0.1787,75.623,misfire,225.67
4613.329,129.127,606.495,3.13,94.554,14.411,0.3626,14.037,22.229,34.127,-13.505,0.63,0.2717,90.376,misfire,185.56
4892.418,116.765,718.453,2.563,98.413,20.34,0.1269,14.074,27.418,11.728,69.137,-0.368,0.0583,50.976,injection_timing_issue,330.42
4981.241,118.184,726.339,2.621,87.347,20.565,0.2496,14.116,28.998,9.369,60.587,-0.532,0.1881,72.074,injection_timing_issue,243.59
5192.26,154.898,677.546,2.509,86.526,15.466,0.1367,14.375,23.901,42.741,-15.993,-1.172,0.0613,75.122,sensor_drift,227.91
4848.287,107.704,746.275,3.383,100.188,17.211,0.2005,13.923,20.405,7.562,111.162,0.562,0.1284,72.932,abnormal_vibration,243.92
5232.676,150.001,742.667,3.577,118.481,17.13,0.1923,14.091,22.051,34.563,38.524,-0.204,0.1137,62.193,coking_degradation,295.72
4805.235,119.057,715.179,2.649,97.084,20.427,0.1785,14.362,30.603,17.42,81.382,-0.064,0.103,63.199,injection_timing_issue,271.38
4387.292,121.001,615.026,2.784,91.956,13.291,0.2733,13.993,27.661,26.001,-4.974,0.284,0.1643,52.913,combustion_instability,318.53
4864.733,110.79,776.718,4.093,91.472,19.459,0.2476,14.339,16.277,7.741,134.147,1.231,0.1768,89.039,injection_timing_issue,178.27
5157.66,159.891,826.139,3.615,108.145,15.12,0.192,14.323,23.7,49.464,139.52,0.021,0.1194,100.0,overheating,161.53
5050.216,136.221,784.355,2.823,107.02,18.354,0.1772,13.86,20.294,26.859,110.608,-0.502,0.1132,89.323,coking_degradation,192.59
4958.703,133.24,662.088,3.099,92.908,16.811,0.2229,13.881,24.384,29.081,7.9,0.002,0.1596,64.453,abnormal_vibration,276.15
5265.482,109.596,712.809,2.775,100.989,13.532,0.1771,13.995,17.36,-3.555,9.959,-1.089,0.0958,43.779,injection_timing_issue,345.68
4982.542,159.144,676.937,3.361,104.382,14.755,0.1068,13.878,24.268,56.087,22.569,0.204,0.0454,72.59,sensor_drift,242.49
5187.513,109.635,768.996,3.901,96.925,16.981,0.2756,14.044,27.036,-3.847,73.281,0.232,0.2006,63.728,combustion_instability,280.21
4835.046,99.308,787.232,3.701,86.654,12.4,0.2286,14.31,14.695,4.308,164.123,0.914,0.1554,91.976,injector_abnormality,187.97
5285.872,112.305,621.437,3.883,85.324,17.587,0.1002,14.321,23.497,-5.716,-93.193,-0.031,0.0173,30.62,healthy,397.3
4706.214,125.799,546.412,2.713,96.69,14.844,0.3088,13.93,23.901,30.799,-73.588,0.213,0.2253,82.278,misfire,202.54
5254.547,144.554,631.366,2.778,94.688,14.35,0.1094,14.346,24.291,31.022,-71.152,-1.058,0.0291,75.945,sensor_drift,232.47
